file_name,gene,sex,side,magnification,img_id,feature
samw_F_R_oly_4X_68_cropped.png,samw,F,R,4X,68,"[40482.0, 5160.839066798761, 757.8891090227153, 199.28205089849646, 3.8030976979895854, 0.9648112203200991, 0.28716544537528993, 2500.0, 0.06175584210266291, 1.0, -2.2359644665943495e-17, -5.157384161228907e-17, 0.22607512557189804, -0.03830048719788427, 0.5819627745968964, -0.15414746952404923, 0.12493934829400641, 0.15510563538320168, -0.0383831545762582, 0.08455200319899046, -0.09369201228612803, -0.0728140021132769, -0.04834217723015958, -0.021965448985990423, 0.025944223688884282, -0.040534124464328386, 0.05574781894398327, 0.00764878845534583, -0.08764435419189315, 0.046902526548725836, -0.027448718970511824, 0.024400204968885363, -0.04113844305305434, 0.019415504443706932, -0.07014430410321594, -0.03361503072589123, -0.06388595910970674, -0.03687835863855579, -0.04278133619554227, 0.010888181393782875, -0.0030874451193236203, 0.020969484698740073, 0.010955226700113865, -0.006341632624215758, -0.0024266652534586457, 0.002571520466454265, 0.013487514009565051, 0.022311231582340697, 0.0019929469087482045, 22, 8, 0, 2815.1454531540617, 127.96115696154826, 492.4213562373104, 141.0058602161267, 0.03295291734598093, 0.9719998482155057, 0.69916142557652, 0.029346376167185415, 0.9672070149418861, 0.9230769230769231, 0.020626451262289413, 0.9947238126236342, 0.6940980881130507, 0.012944024504718146, 0.9940114451093961, 0.7987804878048781, 0.010794921199545476, 0.9374285699322177, 0.92, 0.010325576799565238, 0.9502903678112744, 0.5345268542199488]"
mam_M_R_oly_4X_29_cropped.png,mam,M,R,4X,29,"[155539.0, 3949.51507756326, 726.2313080601369, 388.51253721330255, 1.8692609336862116, 0.8448705539529846, 0.6967719103338291, 2801.0, 0.01800834517387922, 1.0, 4.110486561205171e-17, 1.0702958767749607e-16, -0.02488391224466077, 1.960048009218584, 0.7878228668102807, -0.8947035627533526, -0.7959772931353872, -0.5055081266393116, 0.6235547963484419, -0.7194350848848872, 1.6118761031199593, 0.1798435849859451, -0.3139301356967494, 0.12969309200437767, -0.4810178691237967, 0.5184061963822867, 0.30475154220382883, -0.03623558457326732, -0.3303817075716013, 0.16671649627637583, 0.0888143366368667, -0.454079429944781, 0.06019196408289341, 0.1263916718345298, -0.19272782404545155, -0.008732642971943818, -0.22628553980656738, 0.06219299107981638, 0.12869676505965127, 0.09595201743467845, -0.010674397595333672, -0.03492392072754634, 0.02737648041283211, -0.01744061731432953, -0.1027169931110323, -0.06445293407197006, -0.1514108055044258, 0.003678533912224893, -0.0021929000807732178, 53, 25, 0, 3325.1517292772196, 62.73871187315509, 274.2203461105335, 59.95260675741237, 0.2758857907020104, 0.9623908644743002, 0.5370722671406043, 0.11330277293797697, 0.8924273449099978, 0.8747642211853469, 0.07646313786252966, 0.9810542225211594, 0.7473763589518004, 0.06544982287400587, 0.978926613390692, 0.7158427677378525, 0.024739775876146817, 0.9889466357648388, 0.7183124883330222, 0.016388172741241748, 0.9891121116622449, 0.8732442617334704]"
mam_M_L_oly_4X_77_cropped.png,mam,M,L,4X,77,"[131130.0, 4051.816592753425, 600.0025387389944, 403.5990986759875, 1.4866300264478072, 0.7399495966481678, 0.6389977194316122, 2562.0, 0.019537863189201556, 1.0, -3.8597698839508395e-17, 1.0604402209466749e-17, -0.08190213392145752, 0.13347718729537966, -0.44834647676065587, 0.020230874068649374, -0.14003355077366866, 0.12583125044738974, 0.16366441668507048, -0.17169557941639096, -0.1521445304220422, -0.062100736966336285, 0.08161811167184768, -0.025503723253206864, 0.03961841415021142, -0.04019405759681125, -0.023279282616110838, -0.059967034487832374, -0.041674709827395774, 0.015148628336105845, 0.022891770348515257, -0.017076996591815604, 0.007517257901484394, 0.026135772254690156, -0.0016579973432164052, 0.01189013431945528, -0.023135373764685427, -0.007116972008590507, 0.04648656499802231, 0.005194135562750866, 0.007208237308200626, -0.009205310248647377, -0.01209018653474485, 0.011206652889760433, -0.007732067140580525, -0.0008166001455587969, -0.010615746006632894, -0.0025996156364714224, -0.007005206382537429, 39, 18, 0, 2938.277487510025, 75.34044839769295, 260.4680374315358, 70.45580828807215, 0.19183253260123542, 0.8920546998522403, 0.6464420630637576, 0.14119575993289102, 0.7042420826649987, 0.9104991394148021, 0.12260352322123085, 0.9137014605371474, 0.9262545370743792, 0.05098756958743232, 0.9954235368389828, 0.7166898917354486, 0.030648974300312666, 0.9936635938778698, 0.6394590294351631, 0.029924502402196292, 0.9934986066505772, 0.7274749721913237]"
egfr_F_R_oly_4X_20_cropped.png,egfr,F,R,4X,20,"[32485.0, 4453.607573399936, 711.9814625248708, 174.55492879674463, 4.078839064773225, 0.9694806598642981, 0.29295060826592356, 2200.0, 0.06772356472217947, 1.0, 3.496589923752896e-17, -2.2206807144650686e-16, 0.15659312792730848, -0.45206995880734013, 0.35299263056988195, -0.19992793497777642, -0.008093312537866455, -0.0925448947204414, -0.010395198612871553, 0.05449522742243707, -0.03645946136110129, -0.16946431303992537, 0.0718942999717674, -0.09258335473173578, 0.07374733902163026, -0.016568266639760437, 0.12599946610003734, 0.058151139460929806, 0.026175696954143342, 0.09290425286331438, 0.03460234304993041, 0.030167641478158026, 0.05071136918280502, 0.03048856390035985, -0.01978430516842477, 0.020936485705127707, -0.011860534977737218, -0.011387524648382908, 0.004460713578018848, -0.0076701630379985095, 0.04723689106849663, 0.006187874320623017, 0.04170224736458308, 0.0067236084819734645, 0.0017757145834652137, 0.006423319247546405, -0.01861034523339129, -0.002413628512691732, 0.016859200700027433, 25, 11, 0, 2506.689609031346, 100.26758436125385, 459.8061325481608, 123.6997296227339, 0.060243189164229646, 0.996662180716793, 0.6238444373605355, 0.04171155918116053, 0.9863950915328898, 0.6674876847290641, 0.011389872248730183, 0.9940522749367013, 0.7414829659318637, 0.0066184392796675385, 0.9023016203472691, 0.83984375, 0.005879636755425581, 0.9649796927835299, 0.9052132701421801, 0.005818069878405418, 0.9622007984660544, 0.8253275109170306]"
mam_M_L_oly_4X_2_cropped.png,mam,M,L,4X,2,"[109113.0, 4632.604435338355, 619.226785310078, 399.37259097843327, 1.5504989558572815, 0.7642216673350167, 0.5263607288093894, 2775.0, 0.0254323499491353, 1.0, 4.644544532720566e-18, 3.3795652272469935e-19, -0.06613240424208836, -0.02388395825085562, -0.21063663177428688, -0.03365576555760509, -0.20410696479630763, 0.009901540611247853, 0.1269036083507586, -0.10991699215787276, -0.1664681406289383, -0.09630202899230575, -0.03910780744577209, 0.06662501346108175, -0.02503598468105922, 0.005083276331179897, -0.020278076183236824, -0.017333040051093006, -0.011245872003996958, 0.0033422631430407223, 0.03926390857747066, 0.023358304358289065, 0.016260277719324354, -0.034311457476624695, 0.008315494289301133, 0.008225936233968554, 0.012760303226184728, 0.009724216137110317, -0.00803980644160444, 0.00210489764182131, 0.02438570404753854, 0.011624875212383713, 0.008475347552385215, 0.0014699384990738268, -0.005753624745133031, -0.005718668972527031, 0.0009213752713759464, 0.0024608908703955563, 0.004317498440498936, 45, 18, 0, 3182.686650438514, 70.72637000974476, 412.46298679765295, 75.7511927932914, 0.2014058819755666, 0.7626048325027224, 0.7083548220732336, 0.1590827857358885, 0.9238963591474767, 0.7130299046993099, 0.08765225041929009, 0.8381645853614624, 0.8789633305762338, 0.05624444383345706, 0.9953457456093325, 0.7136876380974532, 0.03215015626002401, 0.9934498798380567, 0.723298969072165, 0.01725733872224208, 0.9896616980300968, 0.7010424422933731]"
mam_F_R_oly_4X_28_cropped.png,mam,F,R,4X,28,"[133890.0, 5226.732465080962, 784.7023286049546, 387.5199280583757, 2.02493413057908, 0.8695509587325126, 0.5762377771656797, 3270.0, 0.02442303383374412, 1.0, -1.3436748498259776e-17, 9.121608868937208e-17, 0.8569927385307528, 0.3048935686182894, -0.9009892335311087, -0.8512627175984983, -1.4963082074090144, 0.30192083206954967, -0.5704065886605054, 0.3420696478334756, 0.13071732742485817, 0.26009677778915513, 0.05976866285582671, 0.23731312014801037, 0.1105868627031907, 0.29484128435964996, -0.09402805340712767, -0.24221362623698697, -0.14468069890512752, 0.06510385998303254, -0.041681520989253144, 0.09925517230110201, -0.010821905725846005, 0.0679857939136982, 0.11806441874634813, 0.12961593972823232, -0.006908231888217061, 0.04140002169973298, -0.04455632733452479, -0.10935960964337839, 0.04556938257940315, -0.016765797692302322, -0.05385273068313521, 0.032772722553680536, 0.008020321027357136, 0.05838370303123091, 0.01321427381591999, 0.012591920718489915, -0.05396778697356427, 66, 27, 0, 3870.4675298172574, 58.643447421473596, 288.29141392239904, 59.002638399056856, 0.15532900141907535, 0.867632701376456, 0.5856165347900769, 0.11593098812457987, 0.8577173653343271, 0.9005047282009631, 0.1058107401598327, 0.9741925926630977, 0.7540451351926761, 0.09491373515572485, 0.9715413521823527, 0.8218327620772166, 0.053947270147135705, 0.9123457189753869, 0.6617498854786991, 0.040286802599148554, 0.9938884141238513, 0.7710120068610634]"
egfr_F_L_oly_4X_35_cropped.png,egfr,F,L,4X,35,"[40911.0, 4736.688742479567, 775.846764102855, 200.7056996295447, 3.8655940789667893, 0.9659597386608028, 0.296583321854996, 2387.0, 0.058346166067805724, 1.0, 6.57743444118005e-17, -3.050257721826666e-19, 0.17317333194132015, -0.5484683629348341, -0.4161871037208086, 0.2603292810025634, 0.04356487503574711, -0.05420290727876519, -0.15515657591110177, -0.09605065303032871, 0.008410226313642341, 0.014935835508149324, -0.08623682653734961, 0.03289811744524911, 0.0718078718017763, 0.05432309679290044, -0.0384359835841763, -0.09958303937471301, -0.010799612336626586, 0.07106913362868632, 0.04746509394244089, -0.0281177051069549, 0.026252662936482, -0.022335944105294037, -0.0037180551718345007, -0.023638227479288388, -0.00702937314184765, 0.0026190147154044156, -0.022503245916424264, -0.001791085314718533, 0.050527253509543256, 0.006548585057782933, -0.042212597875586316, -0.02197402850960268, 0.0020739983010750283, 0.016094022593210678, 0.03417029029460881, 0.0019079454055113537, 0.004293272763469223, 31, 14, 0, 2671.7362902255713, 86.18504162017972, 415.61017305526696, 112.0424207119164, 0.0351739141062306, 0.9235560457246939, 0.6424107142857143, 0.03143408863141942, 0.9593110682670121, 0.7265536723163842, 0.017208085844882794, 0.9652053403066381, 0.352, 0.014665982254161472, 0.9962273198793814, 0.7692307692307693, 0.008481826403656719, 0.9583938395777962, 0.6286231884057971, 0.006599692014372663, 0.9819735072958601, 0.7317073170731707]"
mam_M_R_oly_4X_121_cropped.png,mam,M,R,4X,121,"[32145.0, 4204.132393293463, 667.6385933497919, 179.67980332047398, 3.7157130685356026, 0.96310460031462, 0.28622181857036005, 2079.0, 0.0646756882874475, 1.0, -3.709129070880199e-17, 2.6878472743172122e-18, 0.26665100262349195, 0.4783107885248259, -0.5928944057708021, 0.33039823578732036, -0.1208906330572867, 0.06497605171966556, 0.14337134256801584, 0.10797101744226414, -0.03699046691539084, -0.06034156753423122, 0.018521628756716868, 0.01775501634481346, -0.0025597321572474532, 0.02167914381723573, -0.06883272547594108, 0.08409584471253737, -0.09109849836814067, -0.012564744254905176, 0.0356702524697749, -0.03426353123379131, -0.015754349403040536, 0.025769426196331914, 0.047205004534480115, 0.05655315117635954, -0.012161868704063645, -0.042741906457159355, -0.01312965396248032, -0.05726128373944757, -0.014831482928819008, 0.007016603586012197, 0.011399004213357737, 0.018939022129760265, -0.04548862931067626, 0.022485858528376968, 0.014372248642094661, 0.0022586670223507725, -0.0031438082659415076, 23, 10, 0, 2345.0966799187822, 101.9607252138601, 430.45079348883314, 118.52086065081885, 0.03664644579250272, 0.9823213998884484, 0.7016081000595593, 0.031700108881630114, 0.9480867346394739, 0.8125996810207337, 0.013687976357131747, 0.9952061045512689, 0.7913669064748201, 0.010577072639601804, 0.9184619115170995, 0.9340659340659341, 0.010514854565251206, 0.9887912582839421, 0.8556962025316456, 0.00973712863586872, 0.9899733249362441, 0.6673773987206824]"
tkv_F_R_oly_4X_73_cropped.png,tkv,F,R,4X,73,"[35794.0, 5796.4879118215395, 796.0038635417462, 211.76740919311393, 3.758859149170863, 0.9639624958597643, 0.2470920399555436, 2804.0, 0.07833715147790132, 1.0, -3.1190854786484444e-17, -1.8340643187330287e-16, 0.13129508218487076, -0.21558397729183548, 0.2605717116319733, -0.26634694903806283, 0.04620502200051371, -0.49323983605876454, 0.14045158905812, 0.036292272616029554, -0.08554642629343301, 0.052888449820680986, -0.13429339423044795, -0.035105729994926935, 0.04881022146215831, -0.2913437260273415, 0.13375627094180312, -0.08547978866324807, 0.056130478434043785, 0.08628540119750401, 0.09037469293502967, 0.0444152026617143, 0.009102810463762384, 0.036280261537275656, 0.056669070706172234, -0.012136489681525149, 0.03982891825840706, 0.03230578275716896, -0.02469601728953064, -0.0033128239958959524, -0.01741585339828248, -0.05487249690876934, -0.022597360406669192, -0.017150341930011966, 0.014921601023311788, -0.031556188324700085, 0.020272830839582343, -0.015510587269723933, 0.021760346155455114, 27, 12, 0, 3187.7333316327426, 118.06419746787935, 515.2203461105339, 140.26200527809934, 0.04651617589540146, 0.9821526723653909, 0.6112334801762115, 0.03291054366653629, 0.9415188298206241, 0.7011904761904761, 0.02003129016036207, 0.9971282702784621, 0.6638888888888889, 0.014052634519751913, 0.9752668463485288, 0.7621212121212121, 0.010057551544951669, 0.9857683992893487, 0.5240174672489083, 0.0037157065429960327, 0.8759541049614344, 0.910958904109589]"
mam_F_L_oly_4X_74_cropped.png,mam,F,L,4X,74,"[122082.0, 4551.68769645904, 584.776243466017, 410.1601421564172, 1.425726645186818, 0.7127710949833085, 0.5815173123365581, 2935.0, 0.024041218197604887, 1.0, 9.760934827971218e-17, 1.3936280672195496e-18, -0.3350042374162827, 0.37376197065490885, -0.8040439307489269, 0.06710720288358916, -0.046278183107964284, -0.13309348325126844, 0.18186355631466, -0.03965190885832646, -0.07163619479299908, -0.0942357405432817, -0.21167429701116627, -0.2236995284026457, 0.12895185073100257, 0.20811054105415824, -0.07350870371371372, 0.0040984649358348285, 0.07258701569704516, 0.08476370394727567, 0.06609327974407561, -0.05338527702022402, -0.005444887716831691, 0.016712269312508406, 0.0849057956215452, -0.0031789729223580024, 0.04923387175773799, 0.001832597434010312, -0.020966476384867552, 0.04226692992714073, -0.011628843578372159, -0.02932425956001939, -0.0012362005651616885, -0.02251309064668174, 0.02329704273482118, 0.013373295471264281, -0.015400001693845622, 0.007224033856800646, 0.010723237109053152, 47, 22, 0, 3459.565942839593, 73.60778601786367, 465.04877323527995, 84.226618508933, 0.319473796300847, 0.9706837230473107, 0.5499823732637665, 0.13411477531495225, 0.8299756054442248, 0.8583036275948837, 0.06341639226093937, 0.9951893734643353, 0.6572156196943972, 0.035074785799708394, 0.993084217684897, 0.6905337848734076, 0.023787290509657444, 0.9902611234266363, 0.6090604026845637, 0.00844514342818761, 0.9805482481276088, 0.7056810403832992]"
tkv_F_R_oly_4X_86_cropped.png,tkv,F,R,4X,86,"[33422.0, 5983.507247805295, 828.4621864236793, 205.43118793789375, 4.032796552167829, 0.9687685088841604, 0.2304393391985438, 2874.0, 0.08599126323978218, 1.0, -5.588969918908323e-17, -1.0222441253587167e-18, 0.31542269922148397, 1.4344037129136444, -1.1477304040359282, -2.7485217669979556, 0.7074495202744552, -0.6114807770827829, -0.06996450284786689, 1.140626826065984, -0.22070410512988523, -0.6355032288362928, -1.0155878452313496, 0.4387196218942907, 0.999663587411279, -0.177904513736757, 0.32724679088387215, 0.291200232679983, -0.2857841031728822, -0.08763484439014795, 0.43477852981655946, 0.11572485433837922, -0.24523622955318075, 0.024365025477776865, -0.021735361827797187, -0.024605096392312106, 0.15251257779730665, -0.2215849351090748, 0.13905146745007432, 0.13942097970593464, 0.23352064995548044, 0.05260094762298414, 0.07633349186454998, -0.11859473990467892, -0.1242557109714662, 0.029358742077635277, -0.034062494615303036, -0.0017053500722531653, 0.06262056239642698, 30, 12, 0, 3296.426765808695, 109.88089219362317, 501.6051224213843, 138.17014251741355, 0.05304888995272575, 0.9748239392529119, 0.6893468118195957, 0.038417808629046736, 0.9584261799471415, 0.7274787535410765, 0.014451558853449823, 0.9352734788075915, 0.9011194029850746, 0.003590449404583807, 0.9500034532091637, 0.8695652173913043, 0.003141643229010831, 0.9562622959664802, 0.6176470588235294, 0.0017653042905870385, 0.9433481995233749, 0.9516129032258065]"
tkv_M_L_oly_4X_53_cropped.png,tkv,M,L,4X,53,"[34816.0, 4495.68159980463, 819.9816955670855, 174.14551678802013, 4.708600661624922, 0.9771877368240841, 0.2739238873022242, 2276.0, 0.06537224264705882, 1.0, 3.445200706557449e-17, 2.93440974906505e-16, -0.21000545401174417, -0.16197044918430203, 0.39311602781107347, -0.020536085775788752, 0.10711904841987462, -0.20097749982293214, 0.14677672691024637, 0.07168491873090509, -0.00698595569282298, -0.05616419276813711, -0.30614548663162194, -0.04406262038660389, -0.009124241717047538, 0.04173300042199625, -0.009568420591380206, -0.0335739474688651, 0.054934881522267484, -0.10685575293176434, -0.04810607697151587, -0.02080400802157114, 0.08431984896276881, 0.0576616885449439, 0.02501219030639865, 0.04061569921209592, 0.0023446330626682712, -0.02220744290326575, 0.009203830509737545, 0.0027685181909139606, -0.026101370950354426, -0.007242062459367437, 0.0071468838109589, -0.015600337304665153, -0.010645902528066808, -0.04320523127002521, -0.013181544066594332, -0.010138297827499034, 0.028260303893193423, 29, 13, 0, 2557.83679528896, 88.20126880306758, 441.68124086713243, 115.91479725438846, 0.05517578125, 0.9888973866114571, 0.6327404479578392, 0.029296875, 0.9238564159525554, 0.7646176911544228, 0.013097426470588236, 0.9946909968715357, 0.7169811320754716, 0.008875229779411764, 0.9449451421688481, 0.7287735849056604, 0.008473115808823529, 0.9532311926584335, 0.6941176470588235, 0.0064912683823529415, 0.9744812329521055, 0.8725868725868726]"
